interaction_id,customer_id,product_id,product_name,product_category,interaction_date,interaction_type,agent_id,branch_id,latitude,longitude,grand_total,issue_category,issue_subcategory,resolution_status,resolution_time_minutes,sla_met,is_first_contact_resolution,is_escalated,sentiment_score,sentiment_category,interaction_summary,nps_score,feedback_score_agent,feedback_score_resolution,call_duration_seconds,queue_time_seconds,num_open_issues_snapshot,time_since_last_interaction_days,product_ownership_flag,agent_status
0030ef61-688d-431c-ab16-1bb0598944a0,CUST0106,PROD024,TCL 4K Smart TV,Entertainment & Gaming,2024-02-28 00:55:48,Email,AGT020,BR01,-1.289311,36.8124,250495.84,Return/Refund,Warranty Claim,Resolved,5,Yes,Yes,No,0.73,Positive,Customer reported return/refund issue regarding Entertainment & Gaming product. Issue resolved.,9,4,5,0,0,0,523,Yes,Online
df8c4070-b7bb-45a9-8944-aa7d1b5fe903,CUST0015,PROD027,Xbox Series X,Entertainment & Gaming,2024-09-25 15:22:47,Call,AGT037,BR01,-1.289311,36.8124,68824.6,Billing Inquiry,Subscription Issue,Resolved,12,Yes,Yes,No,0.67,Positive,Customer reported billing inquiry issue regarding Entertainment & Gaming product. Issue resolved.,9,4,4,725,94,0,312,Yes,Online
1941f3e8-707d-4d7e-8c97-24c5726e8d0f,CUST0751,PROD013,Microsoft Surface,Mobile & Computing,2024-08-17 23:36:22,In-Person Support,AGT014,BR01,-1.289311,36.8124,709656.1199999999,Technical Support,Setup Help,Resolved,13,No,Yes,No,0.32,Neutral,Customer reported technical support issue regarding Mobile & Computing product. Issue resolved.,7,3,3,0,0,0,351,Yes,Online
d510e261-3403-4ec8-9a49-23d92d4cc20c,CUST0584,PROD039,Echo Dot 5th Gen,Smart Home & Appliances,2023-09-16 01:59:44,Chat,AGT010,BR01,-1.289311,36.8124,11068.09,Technical Support,Software Update,Resolved,14,No,No,No,-0.61,Negative,Customer reported technical support issue regarding Smart Home & Appliances product. Issue resolved.,5,1,2,842,383,0,688,Yes,Online
37f5d912-4073-4033-ac39-637a85930e5f,CUST0305,PROD001,iPhone 15 Pro,Mobile & Computing,2024-09-18 07:27:09,Chat,AGT012,BR01,-1.289311,36.8124,131749.05,Technical Support,Setup Help,Resolved,9,No,No,No,-0.09,Neutral,Customer reported technical support issue regarding Mobile & Computing product. Issue resolved.,8,3,2,542,210,0,320,Yes,Online
b132bd19-1be0-4f4b-97cb-a7ab0668f7b6,CUST0765,PROD004,Dell XPS 13,Mobile & Computing,2023-05-25 21:49:03,Chat,AGT017,BR01,-1.289311,36.8124,269443.46,Product Defect,Hardware Failure,Pending,19,Yes,No,No,-0.31,Negative,Customer reported product defect issue regarding Mobile & Computing product. Issue pending.,3,2,1,1149,423,2,801,Yes,Offline
5765e43c-380c-4c2e-9b1e-27fe8aba51da,CUST0952,PROD041,Ring Video Doorbell,Smart Home & Appliances,2023-04-23 03:40:51,In-Person Support,AGT056,BR01,-1.289311,36.8124,55605.55,Product Defect,Hardware Failure,Resolved,17,Yes,Yes,No,1.0,Positive,Customer reported product defect issue regarding Smart Home & Appliances product. Issue resolved.,9,5,5,0,0,0,834,Yes,Offline
ff54adf3-1575-45b6-9b1a-0a4fd0c5238a,CUST0919,PROD041,Ring Video Doorbell,Smart Home & Appliances,2023-12-23 03:34:03,Call,AGT006,BR01,-1.289311,36.8124,29266.08,Product Defect,Software Bug,Pending,5,Yes,No,No,0.51,Positive,Customer reported product defect issue regarding Smart Home & Appliances product. Issue pending.,9,5,4,310,229,1,590,Yes,Offline
2de41e7d-399a-4f71-8a77-80b2a620f666,CUST0817,PROD003,MacBook Air M3,Mobile & Computing,2024-08-01 16:18:45,Call,AGT038,BR01,-1.289311,36.8124,605102.73,Return/Refund,Warranty Claim,Resolved,19,No,No,No,-0.19,Neutral,Customer reported return/refund issue regarding Mobile & Computing product. Issue resolved.,7,2,4,1149,362,0,367,Yes,Online
439c46df-b669-4bae-8b76-8b55ead27978,CUST0406,PROD024,TCL 4K Smart TV,Entertainment & Gaming,2023-01-23 22:21:41,Social Media DM,AGT006,BR01,-1.289311,36.8124,155799.16,Technical Support,Software Update,Resolved,8,Yes,Yes,No,0.72,Positive,Customer reported technical support issue regarding Entertainment & Gaming product. Issue resolved.,9,4,4,0,0,0,923,Yes,Offline
a58d7ee4-dda8-4dda-8e2c-0736dcd959b3,CUST0333,PROD035,KitchenAid Mixer,Smart Home & Appliances,2023-11-04 00:46:24,Email,AGT018,BR01,-1.289311,36.8124,88023.33,Service Delay,Agent Unresponsive,Resolved,16,Yes,Yes,No,1.0,Positive,Customer reported service delay issue regarding Smart Home & Appliances product. Issue resolved.,10,4,4,0,0,0,639,Yes,Online
a7112985-c9d4-4ddb-a6a4-e96de94c81e8,CUST0837,PROD009,Canon EOS R6,Entertainment & Gaming,2025-03-12 12:15:53,Social Media DM,AGT019,BR01,-1.289311,36.8124,906111.04,Technical Support,Connectivity Issue,Resolved,7,Yes,Yes,No,0.04,Neutral,Customer reported technical support issue regarding Entertainment & Gaming product. Issue resolved.,7,3,3,0,0,0,145,Yes,Online
19784d15-d75f-465d-af73-771e8977c91a,CUST0398,PROD010,Nikon D7500,Entertainment & Gaming,2025-05-18 03:58:10,Chat,AGT058,BR01,-1.289311,36.8124,157635.62,Product Defect,Manufacturing Defect,Resolved,11,Yes,Yes,No,0.76,Positive,Customer reported product defect issue regarding Entertainment & Gaming product. Issue resolved.,9,4,3,666,31,0,78,Yes,Online
d9c91323-98b5-4056-83b0-7f9e61164f84,CUST0185,PROD019,Garmin Venu 3,Wearables & Accessories,2024-10-17 18:08:39,Chat,AGT011,BR01,-1.289311,36.8124,131005.38,Billing Inquiry,Payment Error,Resolved,8,Yes,No,No,-0.02,Neutral,Customer reported billing inquiry issue regarding Wearables & Accessories product. Issue resolved.,8,2,4,487,169,0,290,Yes,Offline
785bef65-d1fa-48fc-97fd-f8b05abfba96,CUST0163,PROD023,Sony Bravia 43,Entertainment & Gaming,2023-05-19 18:21:05,Social Media DM,AGT057,BR01,-1.289311,36.8124,54679.88,Technical Support,Compatibility,Resolved,20,No,No,No,-0.49,Negative,Customer reported technical support issue regarding Entertainment & Gaming product. Issue resolved.,3,1,1,0,0,0,807,Yes,Offline
df565b44-1185-4cf0-b84f-c5463d521423,CUST0508,PROD038,Sonos One,Entertainment & Gaming,2025-05-23 01:33:32,Email,AGT059,BR01,-1.289311,36.8124,37568.130000000005,Product Defect,Hardware Failure,Pending,12,Yes,No,No,0.62,Positive,Customer reported product defect issue regarding Entertainment & Gaming product. Issue pending.,9,5,4,0,0,2,73,Yes,Offline
8f972b9a-10a5-4de5-968f-51a241a7db7f,CUST0539,PROD027,Xbox Series X,Entertainment & Gaming,2024-04-20 04:17:01,Call,AGT016,BR01,-1.289311,36.8124,61942.14000000001,Order Status,Wrong Item Received,Escalated,13,Yes,No,No,0.17,Neutral,Customer reported order status issue regarding Entertainment & Gaming product. Issue escalated.,7,2,1,780,156,0,471,Yes,Online
45ddf301-3027-4885-ba8e-56bea99312e8,CUST0586,PROD022,Samsung QLED 65,Entertainment & Gaming,2024-11-16 12:50:40,Call,AGT023,BR01,-1.289311,36.8124,412634.82,Product Defect,Manufacturing Defect,Unresolved,5,No,Yes,No,0.21,Neutral,Customer reported product defect issue regarding Entertainment & Gaming product. Issue unresolved.,7,4,2,310,410,1,260,Yes,Online
99946a92-fe4f-4a91-854e-b6a43e7c8032,CUST0965,PROD034,Instant Pot Duo,Smart Home & Appliances,2025-01-24 16:45:20,Email,AGT059,BR01,-1.289311,36.8124,21032.42,Product Defect,Manufacturing Defect,Resolved,15,Yes,Yes,No,0.61,Positive,Customer reported product defect issue regarding Smart Home & Appliances product. Issue resolved.,9,5,4,0,0,0,191,Yes,Offline
9f711130-14b0-4394-845c-9b9f1dcd37c2,CUST0755,PROD045,Eufy Security,Smart Home & Appliances,2024-01-22 15:03:00,Social Media DM,AGT046,BR01,-1.289311,36.8124,53012.83,Return/Refund,Refund Delay,Resolved,5,Yes,Yes,No,0.23,Neutral,Customer reported return/refund issue regarding Smart Home & Appliances product. Issue resolved.,7,1,4,0,0,0,559,Yes,Online
6e3ea615-d620-469e-8962-a85e2acf6c96,CUST0776,PROD008,JBL Flip 6,Entertainment & Gaming,2023-12-10 21:35:07,Chat,AGT017,BR01,-1.289311,36.8124,32660.2,Service Delay,Long Wait Time,Resolved,24,Yes,Yes,No,-0.13,Neutral,Customer reported service delay issue regarding Entertainment & Gaming product. Issue resolved.,7,4,4,1440,62,0,602,Yes,Offline
376662f8-1ec9-4de5-b467-c170ad6db197,CUST0293,PROD013,Microsoft Surface,Mobile & Computing,2025-01-05 00:27:47,Email,AGT041,BR01,-1.289311,36.8124,162731.49,Return/Refund,Refund Delay,Resolved,16,No,Yes,No,-0.63,Negative,Customer reported return/refund issue regarding Mobile & Computing product. Issue resolved.,4,1,2,0,0,0,211,Yes,Offline
7c424593-ff68-4485-b6f5-adfe30ad6687,CUST0046,PROD016,Apple Watch Series 9,Wearables & Accessories,2025-08-04 12:09:21,In-Person Support,AGT026,BR01,-1.289311,36.8124,83599.4,Technical Support,Connectivity Issue,Resolved,5,Yes,Yes,No,-0.19,Neutral,Customer reported technical support issue regarding Wearables & Accessories product. Issue resolved.,8,4,3,0,0,0,0,Yes,Online
f41d99d4-339e-477f-8fa8-7b5588656a49,CUST0101,PROD014,Asus ROG Laptop,Mobile & Computing,2023-09-25 04:28:33,Social Media DM,AGT036,BR01,-1.289311,36.8124,344149.26,Service Delay,Agent Unresponsive,Pending,5,Yes,No,No,-0.03,Neutral,Customer reported service delay issue regarding Mobile & Computing product. Issue pending.,8,3,4,0,0,2,679,Yes,Online
72d1d497-7af4-4174-8710-1c1142c67e4b,CUST0762,PROD021,LG OLED TV 55,Entertainment & Gaming,2024-05-17 16:11:04,Social Media DM,AGT053,BR01,-1.289311,36.8124,503289.62,Product Defect,Manufacturing Defect,Resolved,17,Yes,Yes,No,0.42,Positive,Customer reported product defect issue regarding Entertainment & Gaming product. Issue resolved.,10,5,5,0,0,0,443,Yes,Online
2c2b2ade-4fd7-47d0-86ba-bf47800582da,CUST0658,PROD032,Roomba i7+,Smart Home & Appliances,2025-05-28 13:44:10,Social Media DM,AGT039,BR01,-1.289311,36.8124,208144.88,Product Defect,Manufacturing Defect,Resolved,14,No,Yes,No,0.35,Neutral,Customer reported product defect issue regarding Smart Home & Appliances product. Issue resolved.,8,3,3,0,0,0,67,Yes,Offline
c8d87b69-5108-4185-8c28-c960d0205773,CUST0448,PROD010,Nikon D7500,Entertainment & Gaming,2025-02-14 16:28:24,Social Media DM,AGT024,BR01,-1.289311,36.8124,150470.37,Return/Refund,Exchange Request,Resolved,5,Yes,Yes,No,0.8,Positive,Customer reported return/refund issue regarding Entertainment & Gaming product. Issue resolved.,9,3,5,0,0,0,170,Yes,Offline
a5ac797c-ec75-462e-bfe3-2fcfe7fbf6dd,CUST0837,PROD016,Apple Watch Series 9,Wearables & Accessories,2025-06-28 22:39:47,Call,AGT030,BR01,-1.289311,36.8124,87999.37,Product Defect,Software Bug,Resolved,11,Yes,Yes,No,1.0,Positive,Customer reported product defect issue regarding Wearables & Accessories product. Issue resolved.,9,4,5,663,108,0,36,Yes,Offline
cb3d9ac7-f44c-4559-aab5-b4e6d72aaad3,CUST0044,PROD021,LG OLED TV 55,Entertainment & Gaming,2024-10-29 21:59:54,In-Person Support,AGT043,BR01,-1.289311,36.8124,766917.51,Product Defect,Manufacturing Defect,Resolved,7,Yes,Yes,No,1.0,Positive,Customer reported product defect issue regarding Entertainment & Gaming product. Issue resolved.,9,4,4,0,0,0,278,Yes,Online
efe137d1-f412-4c4e-9496-259c851e22d0,CUST0501,PROD015,Lenovo ThinkPad,Mobile & Computing,2024-01-14 03:16:16,In-Person Support,AGT023,BR01,-1.289311,36.8124,124173.84,Product Defect,Software Bug,Resolved,11,Yes,No,No,-0.56,Negative,Customer reported product defect issue regarding Mobile & Computing product. Issue resolved.,6,1,3,0,0,0,568,Yes,Online
c85f6877-a569-4419-b058-b660c1685467,CUST0097,PROD027,Xbox Series X,Entertainment & Gaming,2023-08-09 05:29:19,In-Person Support,AGT055,BR01,-1.289311,36.8124,196641.72000000003,Technical Support,Troubleshooting,Pending,5,No,No,No,-0.54,Negative,Customer reported technical support issue regarding Entertainment & Gaming product. Issue pending.,4,1,2,0,0,0,726,Yes,Online
755dfc6a-1ba7-4e0c-b4c4-f47d0c020e83,CUST0067,PROD009,Canon EOS R6,Entertainment & Gaming,2025-08-04 12:27:21,In-Person Support,AGT006,BR01,-1.289311,36.8124,682686.4,Technical Support,Compatibility,Resolved,8,Yes,Yes,No,1.0,Positive,Customer reported technical support issue regarding Entertainment & Gaming product. Issue resolved.,9,5,3,0,0,0,0,Yes,Offline
27d744bb-5cb0-483a-8a14-0d237adaa828,CUST0180,PROD030,Asus ROG Ally,Entertainment & Gaming,2023-09-24 06:22:04,Social Media DM,AGT018,BR01,-1.289311,36.8124,455312.04,General Inquiry,How-To Guide,Resolved,17,Yes,Yes,No,1.0,Positive,Customer reported general inquiry issue regarding Entertainment & Gaming product. Issue resolved.,10,5,3,0,0,0,680,Yes,Online
0fc72fe8-a1ed-40a5-8ed2-4ce2c69ac9c8,CUST0501,PROD017,Samsung Galaxy Watch,Wearables & Accessories,2024-05-03 07:05:21,Email,AGT054,BR01,-1.289311,36.8124,86655.36,Order Status,Wrong Item Received,Resolved,5,Yes,No,No,-0.65,Negative,Customer reported order status issue regarding Wearables & Accessories product. Issue resolved.,5,2,2,0,0,0,458,Yes,Offline
174a0747-adef-4315-ab64-1cc303030706,CUST0282,PROD007,AirPods Pro,Wearables & Accessories,2024-03-01 11:25:51,In-Person Support,AGT058,BR01,-1.289311,36.8124,46761.83,Technical Support,Compatibility,Resolved,8,Yes,Yes,No,0.4,Neutral,Customer reported technical support issue regarding Wearables & Accessories product. Issue resolved.,8,3,3,0,0,0,521,Yes,Online
f2be1437-fd03-43c1-910e-67a1b1982364,CUST0138,PROD024,TCL 4K Smart TV,Entertainment & Gaming,2025-02-11 17:59:05,Social Media DM,AGT016,BR01,-1.289311,36.8124,50099.17,Product Defect,Hardware Failure,Resolved,20,Yes,Yes,No,1.0,Positive,Customer reported product defect issue regarding Entertainment & Gaming product. Issue resolved.,10,5,3,0,0,0,173,Yes,Online
0f319a46-f76e-44b3-91d5-4428787953bd,CUST0675,PROD014,Asus ROG Laptop,Mobile & Computing,2024-02-05 06:50:53,Chat,AGT054,BR01,-1.289311,36.8124,705505.98,Technical Support,Troubleshooting,Resolved,8,Yes,Yes,No,0.38,Neutral,Customer reported technical support issue regarding Mobile & Computing product. Issue resolved.,7,4,3,480,76,0,546,Yes,Offline
98d20f79-b541-4833-9770-cb4b1354c742,CUST0474,PROD039,Echo Dot 5th Gen,Smart Home & Appliances,2024-07-05 17:32:13,Social Media DM,AGT028,BR01,-1.289311,36.8124,34864.47,Product Defect,Manufacturing Defect,Resolved,9,Yes,Yes,No,0.47,Positive,Customer reported product defect issue regarding Smart Home & Appliances product. Issue resolved.,10,4,5,0,0,0,394,Yes,Offline
4ab77caf-65d4-47e5-990f-c74d175c69dd,CUST0583,PROD042,Arlo Pro 4,Smart Home & Appliances,2025-07-11 23:56:05,Call,AGT008,BR01,-1.289311,36.8124,269426.39,Product Defect,Software Bug,Escalated,15,Yes,No,No,-0.37,Negative,Customer reported product defect issue regarding Smart Home & Appliances product. Issue escalated.,3,3,1,907,256,2,23,Yes,Offline
b9416e55-3240-47b3-96a5-9cac71d802aa,CUST0102,PROD030,Asus ROG Ally,Entertainment & Gaming,2024-03-18 12:40:45,Chat,AGT029,BR01,-1.289311,36.8124,663956.78,Technical Support,Troubleshooting,Resolved,5,Yes,Yes,No,1.0,Positive,Customer reported technical support issue regarding Entertainment & Gaming product. Issue resolved.,9,3,3,306,150,0,503,Yes,Online
8bd7edcd-3ccc-4640-b84f-ae351671fbae,CUST0768,PROD021,LG OLED TV 55,Entertainment & Gaming,2025-08-04 11:47:21,Call,AGT056,BR01,-1.289311,36.8124,756372.38,Billing Inquiry,Incorrect Charge,Resolved,18,Yes,Yes,No,0.08,Neutral,Customer reported billing inquiry issue regarding Entertainment & Gaming product. Issue resolved.,7,3,3,1081,155,0,0,Yes,Offline
8aefb711-550b-453f-bdd6-d5028437735a,CUST0488,PROD019,Garmin Venu 3,Wearables & Accessories,2025-01-09 18:10:37,Chat,AGT044,BR01,-1.289311,36.8124,196508.07,Service Delay,Slow Resolution,Resolved,17,Yes,Yes,No,0.29,Neutral,Customer reported service delay issue regarding Wearables & Accessories product. Issue resolved.,8,2,3,1023,12,0,206,Yes,Online
ba637083-b284-42b9-adc0-0864c9230bf5,CUST0920,PROD041,Ring Video Doorbell,Smart Home & Appliances,2025-06-28 22:30:09,Email,AGT024,BR01,-1.289311,36.8124,64385.38,Product Defect,Hardware Failure,Resolved,13,Yes,Yes,No,0.16,Neutral,Customer reported product defect issue regarding Smart Home & Appliances product. Issue resolved.,8,1,3,0,0,0,36,Yes,Offline
7634941c-3e3b-4829-ad57-05b37a6496a1,CUST0836,PROD022,Samsung QLED 65,Entertainment & Gaming,2024-05-12 00:24:15,Chat,AGT010,BR01,-1.289311,36.8124,245615.96,Technical Support,Troubleshooting,Escalated,15,Yes,No,No,-0.69,Negative,Customer reported technical support issue regarding Entertainment & Gaming product. Issue escalated.,3,1,1,902,175,2,449,Yes,Online
e6efd803-7d02-4cad-98ef-1774164edbd2,CUST0547,PROD030,Asus ROG Ally,Entertainment & Gaming,2023-10-09 10:21:40,Social Media DM,AGT012,BR01,-1.289311,36.8124,156563.43999999997,Order Status,Cancellation,Resolved,10,Yes,No,No,-0.4,Negative,Customer reported order status issue regarding Entertainment & Gaming product. Issue resolved.,6,1,1,0,0,0,665,Yes,Online
0c23b26b-2145-4b61-bf2e-27ffe6645397,CUST0259,PROD014,Asus ROG Laptop,Mobile & Computing,2023-01-23 11:28:12,In-Person Support,AGT028,BR01,-1.289311,36.8124,309304.14,Technical Support,Troubleshooting,Resolved,5,No,Yes,No,-1.0,Negative,Customer reported technical support issue regarding Mobile & Computing product. Issue resolved.,0,2,2,0,0,0,924,Yes,Offline
276be9be-bece-4eba-a349-5ca38e01f0a8,CUST0469,PROD021,LG OLED TV 55,Entertainment & Gaming,2024-03-25 07:57:23,Email,AGT042,BR01,-1.289311,36.8124,493223.83,Technical Support,Software Update,Resolved,10,Yes,No,No,0.51,Positive,Customer reported technical support issue regarding Entertainment & Gaming product. Issue resolved.,9,4,5,0,0,0,497,Yes,Online
438aae07-8573-4106-8da6-0961fd0e9f81,CUST0572,PROD010,Nikon D7500,Entertainment & Gaming,2025-02-27 23:06:28,Social Media DM,AGT034,BR01,-1.289311,36.8124,451411.11,Order Status,Cancellation,Resolved,11,Yes,Yes,No,0.63,Positive,Customer reported order status issue regarding Entertainment & Gaming product. Issue resolved.,10,4,4,0,0,0,157,Yes,Online
01dde645-77cf-4492-9ad5-02274e6bce30,CUST0410,PROD049,Logitech MX Master,Mobile & Computing,2024-07-03 18:56:27,Chat,AGT017,BR01,-1.289311,36.8124,53520.64,Technical Support,Compatibility,Resolved,12,Yes,Yes,No,0.62,Positive,Customer reported technical support issue regarding Mobile & Computing product. Issue resolved.,10,5,5,721,16,0,396,Yes,Offline
74ad2fe2-c6c3-4cd2-b113-2c68889802cf,CUST0288,PROD024,TCL 4K Smart TV,Entertainment & Gaming,2023-04-04 10:24:46,In-Person Support,AGT037,BR01,-1.289311,36.8124,194748.96,General Inquiry,How-To Guide,Resolved,5,Yes,Yes,No,1.0,Positive,Customer reported general inquiry issue regarding Entertainment & Gaming product. Issue resolved.,9,5,5,0,0,0,853,Yes,Online
49c63278-9024-4642-9360-21db3aa3e14f,CUST0539,PROD037,Marshall Acton,Entertainment & Gaming,2024-09-30 08:05:09,In-Person Support,AGT007,BR01,-1.289311,36.8124,97416.46,Technical Support,Software Update,Resolved,5,No,No,No,0.12,Neutral,Customer reported technical support issue regarding Entertainment & Gaming product. Issue resolved.,8,3,4,0,0,0,308,Yes,Offline
ed59d075-e592-4fc6-9daa-77cdafa1fb87,CUST0309,PROD029,Steam Deck,Entertainment & Gaming,2025-04-27 21:51:54,In-Person Support,AGT005,BR01,-1.289311,36.8124,89261.56999999999,Technical Support,Compatibility,Resolved,16,Yes,Yes,No,0.74,Positive,Customer reported technical support issue regarding Entertainment & Gaming product. Issue resolved.,10,4,5,0,0,0,98,Yes,Offline
036d4099-a5ed-450c-b8b5-361b98276535,CUST0745,PROD025,Hisense ULED,Entertainment & Gaming,2024-11-26 02:45:36,Call,AGT050,BR01,-1.289311,36.8124,162352.01,General Inquiry,Store Hours,Resolved,19,Yes,No,No,0.38,Neutral,Customer reported general inquiry issue regarding Entertainment & Gaming product. Issue resolved.,7,2,2,1143,144,0,251,Yes,Online
91d0d79b-091f-426f-bc20-aa84fa4b4f3a,CUST0823,PROD035,KitchenAid Mixer,Smart Home & Appliances,2024-08-04 11:11:17,Email,AGT042,BR01,-1.289311,36.8124,92424.5,Technical Support,Setup Help,Resolved,6,Yes,Yes,No,0.45,Positive,Customer reported technical support issue regarding Smart Home & Appliances product. Issue resolved.,10,3,4,0,0,0,365,Yes,Online
62c0d075-a80b-4ae8-aa8b-bc17cb099a42,CUST0922,PROD027,Xbox Series X,Entertainment & Gaming,2025-05-14 18:18:08,Social Media DM,AGT034,BR01,-1.289311,36.8124,209751.16000000003,Product Defect,Software Bug,Resolved,13,Yes,Yes,No,1.0,Positive,Customer reported product defect issue regarding Entertainment & Gaming product. Issue resolved.,10,4,4,0,0,0,81,Yes,Online
d445f849-1e27-4357-836b-50330d5e6a6b,CUST0142,PROD037,Marshall Acton,Entertainment & Gaming,2025-08-04 12:30:21,Call,AGT020,BR01,-1.289311,36.8124,203090.13,Service Delay,Long Wait Time,Resolved,5,Yes,No,No,0.45,Positive,Customer reported service delay issue regarding Entertainment & Gaming product. Issue resolved.,9,4,5,300,30,0,0,Yes,Online
b239cdd3-4226-460d-b1b4-a01f3a6f490b,CUST0253,PROD044,Wyze Cam v3,Smart Home & Appliances,2024-11-21 11:08:37,In-Person Support,AGT025,BR01,-1.289311,36.8124,23917.96,Technical Support,Setup Help,Resolved,21,Yes,Yes,No,1.0,Positive,Customer reported technical support issue regarding Smart Home & Appliances product. Issue resolved.,10,5,5,0,0,0,256,Yes,Offline
26473839-1eb4-41fa-945f-44a5ab80bdcb,CUST0894,PROD035,KitchenAid Mixer,Smart Home & Appliances,2024-04-22 04:42:06,Call,AGT039,BR01,-1.289311,36.8124,457721.31,Technical Support,Setup Help,Pending,26,No,Yes,No,0.75,Positive,Customer reported technical support issue regarding Smart Home & Appliances product. Issue pending.,9,5,5,1562,606,1,469,Yes,Offline
cbc927ec-556a-4997-a061-4f74cee71948,CUST0654,PROD022,Samsung QLED 65,Entertainment & Gaming,2023-12-01 07:49:04,In-Person Support,AGT034,BR01,-1.289311,36.8124,233335.16,Order Status,Delivery Delay,Escalated,20,No,Yes,No,-0.78,Negative,Customer reported order status issue regarding Entertainment & Gaming product. Issue escalated.,2,1,3,0,0,1,612,Yes,Online
e5a14eee-5fa1-4a49-b752-5662c74d3f51,CUST0831,PROD025,Hisense ULED,Entertainment & Gaming,2025-01-11 21:16:52,Email,AGT004,BR01,-1.289311,36.8124,321456.98,Technical Support,Compatibility,Resolved,11,Yes,Yes,No,-0.31,Negative,Customer reported technical support issue regarding Entertainment & Gaming product. Issue resolved.,6,1,2,0,0,0,204,Yes,Online
89cf71d8-bad8-43a2-b9cf-b369d34dad19,CUST0857,PROD040,Google Nest Hub,Smart Home & Appliances,2024-05-29 05:48:45,Email,AGT013,BR01,-1.289311,36.8124,38485.66,Product Defect,Hardware Failure,Resolved,5,Yes,No,No,-0.41,Negative,Customer reported product defect issue regarding Smart Home & Appliances product. Issue resolved.,4,1,2,0,0,0,432,Yes,Offline
15ff4174-b78b-414d-9637-7073e8c90857,CUST0024,PROD037,Marshall Acton,Entertainment & Gaming,2025-08-04 12:24:21,Social Media DM,AGT032,BR01,-1.289311,36.8124,250499.47000000003,Service Delay,Slow Resolution,Resolved,13,Yes,Yes,No,1.0,Positive,Customer reported service delay issue regarding Entertainment & Gaming product. Issue resolved.,9,5,4,0,0,0,0,Yes,Offline
b9ded7b3-3c99-44e1-988e-af6586e0671f,CUST0267,PROD030,Asus ROG Ally,Entertainment & Gaming,2025-08-04 12:20:21,In-Person Support,AGT027,BR01,-1.289311,36.8124,351468.94,Order Status,Wrong Item Received,Resolved,19,Yes,No,No,-0.26,Negative,Customer reported order status issue regarding Entertainment & Gaming product. Issue resolved.,4,3,1,0,0,0,0,Yes,Online
772aec90-8ec5-4b98-9239-068d3a1d3818,CUST0528,PROD014,Asus ROG Laptop,Mobile & Computing,2023-10-04 00:27:15,Call,AGT008,BR01,-1.289311,36.8124,344149.26,Billing Inquiry,Incorrect Charge,Resolved,16,Yes,Yes,No,0.49,Positive,Customer reported billing inquiry issue regarding Mobile & Computing product. Issue resolved.,10,5,4,970,179,0,670,Yes,Offline
4710b9c9-476c-41b2-9d4d-4f55fece4002,CUST0878,PROD049,Logitech MX Master,Mobile & Computing,2024-07-21 07:51:14,In-Person Support,AGT003,BR01,-1.289311,36.8124,27129.87,Technical Support,Software Update,Resolved,15,Yes,Yes,No,1.0,Positive,Customer reported technical support issue regarding Mobile & Computing product. Issue resolved.,10,3,4,0,0,0,379,Yes,Offline
d76411fa-fa69-4797-a14e-be54c78470d2,CUST0239,PROD015,Lenovo ThinkPad,Mobile & Computing,2024-09-07 12:48:24,Social Media DM,AGT059,BR01,-1.289311,36.8124,424805.26,Technical Support,Compatibility,Resolved,12,Yes,Yes,No,1.0,Positive,Customer reported technical support issue regarding Mobile & Computing product. Issue resolved.,10,5,3,0,0,0,330,Yes,Offline
37402267-dd0a-4b32-a357-0a7ec4b0053a,CUST0614,PROD019,Garmin Venu 3,Wearables & Accessories,2025-08-04 12:23:21,Email,AGT033,BR01,-1.289311,36.8124,201748.27000000002,General Inquiry,Warranty Info,Resolved,8,Yes,Yes,No,1.0,Positive,Customer reported general inquiry issue regarding Wearables & Accessories product. Issue resolved.,9,4,5,0,0,0,0,Yes,Offline
a0565e07-875b-4cfc-987a-a745854addcc,CUST0869,PROD011,iPad Pro 12.9,Mobile & Computing,2025-08-04 11:52:21,In-Person Support,AGT035,BR01,-1.289311,36.8124,199068.38,Product Defect,Software Bug,Escalated,17,Yes,Yes,No,-0.69,Negative,Customer reported product defect issue regarding Mobile & Computing product. Issue escalated.,2,2,1,0,0,1,0,Yes,Offline
d1dd6793-5757-4f6e-afd6-43344f3bd285,CUST0195,PROD050,Razer DeathAdder,Mobile & Computing,2024-01-10 15:31:29,In-Person Support,AGT027,BR01,-1.289311,36.8124,21756.379999999997,Service Delay,Agent Unresponsive,Resolved,20,Yes,Yes,No,0.47,Positive,Customer reported service delay issue regarding Mobile & Computing product. Issue resolved.,10,4,5,0,0,0,571,Yes,Online
c8bbbdc4-86f0-4ccc-8536-c36440f4850e,CUST0320,PROD027,Xbox Series X,Entertainment & Gaming,2023-08-23 00:12:24,Social Media DM,AGT024,BR01,-1.289311,36.8124,196641.72000000003,Return/Refund,Warranty Claim,Resolved,5,Yes,Yes,No,0.87,Positive,Customer reported return/refund issue regarding Entertainment & Gaming product. Issue resolved.,9,4,5,0,0,0,712,Yes,Offline
52521466-1a3b-4d11-9627-4065620e5bc8,CUST0576,PROD045,Eufy Security,Smart Home & Appliances,2023-06-26 01:27:28,Call,AGT025,BR01,-1.289311,36.8124,51042.76,Technical Support,Connectivity Issue,Resolved,15,No,Yes,No,0.62,Positive,Customer reported technical support issue regarding Smart Home & Appliances product. Issue resolved.,9,4,4,909,213,0,770,Yes,Offline
